MonthYear,EventCode,EventBaseCode,AvgTone,ActionGeo_CountryCode,GoldsteinScale,NumMentions,SOURCEURL,NumSources,NumArticles
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,5.446623094,ID,6.4,1,unspecified,1,1
200901,61,61,5.418719212,ID,6.4,1,unspecified,1,1
200901,61,61,2.624671916,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,6.951871658,ID,6.4,1,unspecified,1,1
200901,61,61,2.624671916,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,7.368421053,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,1.869158879,ID,6.4,7,unspecified,1,1
200901,61,61,8.278867102,ID,6.4,1,unspecified,1,1
200901,61,61,1.869158879,ID,6.4,1,unspecified,1,1
200901,61,61,7.368421053,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,6.221408966,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.523659306,ID,6.4,1,unspecified,1,1
200901,61,61,3.532608696,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,6.951871658,ID,6.4,1,unspecified,1,1
200901,61,61,1.869158879,ID,6.4,8,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,2.493074792,ID,6.4,1,unspecified,1,1
200901,61,61,6.951871658,ID,6.4,1,unspecified,1,1
200901,61,61,6.951871658,ID,6.4,1,unspecified,1,1
200901,61,61,3.591160221,ID,6.4,1,unspecified,1,1
200901,61,61,5.418719212,ID,6.4,1,unspecified,1,1
200901,61,61,2.261306533,ID,6.4,1,unspecified,1,1
200901,61,61,3.896103896,ID,6.4,1,unspecified,1,1
200902,61,61,4.817518248,ID,6.4,1,unspecified,1,1
200902,61,61,3.754266212,ID,6.4,1,unspecified,1,1
200902,61,61,3.780718336,ID,6.4,1,unspecified,1,1
200902,61,61,4.464285714,ID,6.4,1,unspecified,1,1
200902,61,61,0.591715976,ID,6.4,1,unspecified,1,1
200902,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200902,61,61,7.629427793,ID,6.4,1,unspecified,1,1
200902,61,61,7.296137339,ID,6.4,1,unspecified,1,1
200902,61,61,7.629427793,ID,6.4,1,unspecified,1,1
200902,61,61,7.426246185,ID,6.4,1,unspecified,1,1
200902,61,61,4.464285714,ID,6.4,1,unspecified,1,1
200902,61,61,4.464285714,ID,6.4,1,unspecified,1,1
200902,61,61,2.872062663,ID,6.4,1,unspecified,1,1
200902,61,61,3.780718336,ID,6.4,6,unspecified,1,1
200902,61,61,4.464285714,ID,6.4,1,unspecified,1,1
200902,61,61,5.340699816,ID,6.4,1,unspecified,1,1
200902,61,61,7.296137339,ID,6.4,1,unspecified,1,1
200902,61,61,3.780718336,ID,6.4,1,unspecified,1,1
200902,61,61,3.780718336,ID,6.4,5,unspecified,1,1
200902,61,61,4.679376083,ID,6.4,1,unspecified,1,1
200902,61,61,4.364326376,ID,6.4,1,unspecified,1,1
200902,61,61,5.363984674,ID,6.4,1,unspecified,1,1
200902,61,61,4.364326376,ID,6.4,1,unspecified,1,1
200902,61,61,7.120743034,ID,6.4,1,unspecified,1,1
200903,61,61,2.696078431,ID,6.4,1,unspecified,1,1
200903,61,61,3.355704698,ID,6.4,1,unspecified,1,1
200903,61,61,0.492610837,ID,6.4,1,unspecified,1,1
200903,61,61,3.796095445,ID,6.4,1,unspecified,1,1
200903,61,61,3.820224719,ID,6.4,1,unspecified,1,1
200903,61,61,8.833333333,ID,6.4,1,unspecified,1,1
200903,61,61,3.820224719,ID,6.4,1,unspecified,1,1
200903,61,61,4.378818737,ID,6.4,1,unspecified,1,1
200903,61,61,8.833333333,ID,6.4,1,unspecified,1,1
200903,61,61,3.820224719,ID,6.4,1,unspecified,1,1
200903,61,61,8.695652174,ID,6.4,1,unspecified,1,1
200903,61,61,1.677852349,ID,6.4,1,unspecified,1,1
200903,61,61,3.820224719,ID,6.4,1,unspecified,1,1
200903,61,61,4.633204633,ID,6.4,1,unspecified,1,1
200903,61,61,3.125,ID,6.4,2,unspecified,1,1
200903,61,61,2.696078431,ID,6.4,1,unspecified,1,1
200903,61,61,4.39238653,ID,6.4,1,unspecified,1,1
200903,61,61,4.646017699,ID,6.4,1,unspecified,1,1
200903,61,61,3.121248499,ID,6.4,1,unspecified,1,1
200903,61,61,5.217391304,ID,6.4,9,unspecified,1,1
200904,61,61,4.364326376,ID,6.4,1,unspecified,1,1
200904,61,61,2.142857143,ID,6.4,1,unspecified,1,1
200904,61,61,4.364326376,ID,6.4,1,unspecified,1,1
200904,61,61,6.678383128,ID,6.4,1,unspecified,1,1
200904,61,61,4.858299595,ID,6.4,4,unspecified,1,1
200904,61,61,4.38247012,ID,6.4,1,unspecified,1,1
200904,61,61,5.925925926,ID,6.4,2,unspecified,1,1
200904,61,61,1.739130435,ID,6.4,1,unspecified,1,1
200904,61,61,4.364326376,ID,6.4,1,unspecified,1,1
200904,61,61,3.397027601,ID,6.4,10,unspecified,1,1
200904,61,61,5.925925926,ID,6.4,1,unspecified,1,1
200904,61,61,6,ID,6.4,1,unspecified,1,1
200904,61,61,4.858299595,ID,6.4,1,unspecified,1,1
200904,61,61,7.674418605,ID,6.4,5,unspecified,1,1
200904,61,61,5.925925926,ID,6.4,16,unspecified,1,1
200904,61,61,7.202216066,ID,6.4,1,unspecified,1,1
200904,61,61,2.142857143,ID,6.4,1,unspecified,1,1
200904,61,61,4.38247012,ID,6.4,1,unspecified,1,1
200904,61,61,4.073587385,ID,6.4,1,unspecified,1,1
200904,61,61,7.674418605,ID,6.4,5,unspecified,1,1
200904,61,61,1.734104046,ID,6.4,1,unspecified,1,1
200904,61,61,3.375527426,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,9.885057471,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,4.750593824,ID,6.4,1,unspecified,1,1
200905,61,61,7.818930041,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,2.641509434,ID,6.4,1,unspecified,1,1
200905,61,61,7.024793388,ID,6.4,1,unspecified,1,1
200905,61,61,3.738317757,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,2.641509434,ID,6.4,1,unspecified,1,1
200905,61,61,4.830917874,ID,6.4,1,unspecified,1,1
200905,61,61,2.641509434,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,10.34482759,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.980099502,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,10.22727273,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.135888502,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.623188406,ID,6.4,1,unspecified,1,1
200905,61,61,3.738317757,ID,6.4,1,unspecified,1,1
200905,61,61,2.641509434,ID,6.4,1,unspecified,1,1
200905,61,61,3.980099502,ID,6.4,1,unspecified,1,1
200905,61,61,7.962213225,ID,6.4,1,unspecified,1,1
200906,61,61,2.127659574,ID,6.4,2,unspecified,1,1
200906,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200906,61,61,3.08056872,ID,6.4,1,unspecified,1,1
200906,61,61,8.281829419,ID,6.4,1,unspecified,1,1
200906,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200906,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200906,61,61,3.08056872,ID,6.4,1,unspecified,1,1
200906,61,61,8.281829419,ID,6.4,1,unspecified,1,1
200906,61,61,3.734439834,ID,6.4,2,unspecified,1,1
200906,61,61,4.545454545,ID,6.4,1,unspecified,1,1
200906,61,61,5.504587156,ID,6.4,1,unspecified,1,1
200906,61,61,6.690777577,ID,6.4,5,unspecified,1,1
200906,61,61,2.827763496,ID,6.4,1,unspecified,1,1
200906,61,61,2.827763496,ID,6.4,1,unspecified,1,1
200906,61,61,3.734439834,ID,6.4,2,unspecified,1,1
200906,61,61,3.08056872,ID,6.4,1,unspecified,1,1
200906,61,61,2.95202952,ID,6.4,1,unspecified,1,1
200906,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200906,61,61,2.95202952,ID,6.4,1,unspecified,1,1
200906,61,61,8.333333333,ID,6.4,1,unspecified,1,1
200906,61,61,3.08056872,ID,6.4,1,unspecified,1,1
200906,61,61,4.457652303,ID,6.4,1,unspecified,1,1
200907,61,61,3.269754768,ID,6.4,1,unspecified,1,1
200907,61,61,6.590621039,ID,6.4,1,unspecified,1,1
200907,61,61,1.779359431,ID,6.4,9,unspecified,1,1
200907,61,61,5.966666667,ID,6.4,1,unspecified,1,1
200907,61,61,3.928571429,ID,6.4,1,unspecified,1,1
200907,61,61,4.07523511,ID,6.4,1,unspecified,1,1
200907,61,61,2.58126195,ID,6.4,1,unspecified,1,1
200907,61,61,6.590621039,ID,6.4,1,unspecified,1,1
200907,61,61,3.269754768,ID,6.4,1,unspecified,1,1
200907,61,61,5.014749263,ID,6.4,1,unspecified,1,1
200907,61,61,3.269754768,ID,6.4,1,unspecified,1,1
200907,61,61,3.269754768,ID,6.4,1,unspecified,1,1
200907,61,61,3.928571429,ID,6.4,1,unspecified,1,1
200907,61,61,6.414473684,ID,6.4,1,unspecified,1,1
200908,61,61,2.69541779,ID,6.4,1,unspecified,1,1
200908,61,61,4.156825697,ID,6.4,1,unspecified,1,1
200908,61,61,5.797101449,ID,6.4,1,unspecified,1,1
200908,61,61,4.203539823,ID,6.4,1,unspecified,1,1
200908,61,61,6.158833063,ID,6.4,1,unspecified,1,1
200908,61,61,6,ID,6.4,1,unspecified,1,1
200908,61,61,7.894736842,ID,6.4,1,unspecified,1,1
200908,61,61,3.421052632,ID,6.4,1,unspecified,1,1
200908,61,61,7.894736842,ID,6.4,1,unspecified,1,1
200908,61,61,6.158833063,ID,6.4,1,unspecified,1,1
200908,61,61,7.894736842,ID,6.4,1,unspecified,1,1
200908,61,61,2.69541779,ID,6.4,1,unspecified,1,1
200908,61,61,3.421052632,ID,6.4,1,unspecified,1,1
200908,61,61,7.894736842,ID,6.4,1,unspecified,1,1
200908,61,61,2.69541779,ID,6.4,1,unspecified,1,1
200908,61,61,6.420233463,ID,6.4,2,unspecified,1,1
200908,61,61,7.894736842,ID,6.4,5,unspecified,1,1
200908,61,61,4.871794872,ID,6.4,1,unspecified,1,1
200909,61,61,3.233256351,ID,6.4,1,unspecified,1,1
200909,61,61,1.169590643,ID,6.4,1,unspecified,1,1
200909,61,61,4.6875,ID,6.4,1,unspecified,1,1
200909,61,61,5.457227139,ID,6.4,1,unspecified,1,1
200909,61,61,6.306306306,ID,6.4,3,unspecified,1,1
200909,61,61,6.158357771,ID,6.4,1,unspecified,1,1
200909,61,61,2.272727273,ID,6.4,7,unspecified,1,1
200909,61,61,3.529411765,ID,6.4,1,unspecified,1,1
200909,61,61,2.523659306,ID,6.4,1,unspecified,1,1
200909,61,61,2.02020202,ID,6.4,1,unspecified,1,1
200909,61,61,3.529411765,ID,6.4,1,unspecified,1,1
200909,61,61,7.09382151,ID,6.4,7,unspecified,1,1
200909,61,61,2.272727273,ID,6.4,8,unspecified,1,1
200909,61,61,7.09382151,ID,6.4,6,unspecified,1,1
200909,61,61,5.882352941,ID,6.4,10,unspecified,1,1
200909,61,61,3.529411765,ID,6.4,1,unspecified,1,1
200909,61,61,3.529411765,ID,6.4,1,unspecified,1,1
200909,61,61,1.785714286,ID,6.4,1,unspecified,1,1
200909,61,61,3.733333333,ID,6.4,1,unspecified,1,1
200909,61,61,2.272727273,ID,6.4,1,unspecified,1,1
200909,61,61,1.012658228,ID,6.4,1,unspecified,1,1
200909,61,61,6.306306306,ID,6.4,4,unspecified,1,1
200910,61,61,5.833333333,ID,6.4,1,unspecified,1,1
200910,61,61,2.43902439,ID,6.4,1,unspecified,1,1
200910,61,61,6.34089587,ID,6.4,1,unspecified,1,1
200910,61,61,2.826855124,ID,6.4,1,unspecified,1,1
200910,61,61,5.431309904,ID,6.4,1,unspecified,1,1
200910,61,61,4.522613065,ID,6.4,1,unspecified,1,1
200910,61,61,1.687763713,ID,6.4,1,unspecified,1,1
200910,61,61,1.687763713,ID,6.4,1,unspecified,1,1
200910,61,61,1.687763713,ID,6.4,1,unspecified,1,1
200910,61,61,4.727272727,ID,6.4,1,unspecified,1,1
200910,61,61,1.104972376,ID,6.4,1,unspecified,1,1
200910,61,61,2.915451895,ID,6.4,1,unspecified,1,1
200910,61,61,6.34089587,ID,6.4,1,unspecified,1,1
200910,61,61,5.466237942,ID,6.4,1,unspecified,1,1
200910,61,61,4.522613065,ID,6.4,1,unspecified,1,1
200910,61,61,1.687763713,ID,6.4,1,unspecified,1,1
200910,61,61,1.104972376,ID,6.4,1,unspecified,1,1
200911,61,61,5.035971223,ID,6.4,1,unspecified,1,1
200911,61,61,1.225490196,ID,6.4,1,unspecified,1,1
200911,61,61,5.172413793,ID,6.4,1,unspecified,1,1
200911,61,61,3.157894737,ID,6.4,5,unspecified,1,1
200911,61,61,4.186046512,ID,6.4,1,unspecified,1,1
200911,61,61,6.888068881,ID,6.4,10,unspecified,1,1
200911,61,61,6.888068881,ID,6.4,10,unspecified,1,1
200911,61,61,3.157894737,ID,6.4,2,unspecified,1,1
200911,61,61,4.867256637,ID,6.4,1,unspecified,1,1
200911,61,61,0,ID,6.4,1,unspecified,1,1
200911,61,61,3.102625298,ID,6.4,1,unspecified,1,1
200911,61,61,3.102625298,ID,6.4,1,unspecified,1,1
200911,61,61,4.867256637,ID,6.4,1,unspecified,1,1
200911,61,61,1.127819549,ID,6.4,1,unspecified,1,1
200911,61,61,5.035971223,ID,6.4,1,unspecified,1,1
200911,61,61,6.956521739,ID,6.4,10,unspecified,1,1
200911,61,61,4.519774011,ID,6.4,1,unspecified,1,1
200911,61,61,3.102625298,ID,6.4,1,unspecified,1,1
200911,61,61,9.797297297,ID,6.4,10,unspecified,1,1
200911,61,61,9.893048128,ID,6.4,1,unspecified,1,1
200911,61,61,3.102625298,ID,6.4,1,unspecified,1,1
200911,61,61,9.797297297,ID,6.4,10,unspecified,1,1
200911,61,61,6.956521739,ID,6.4,10,unspecified,1,1
200911,61,61,7.045454545,ID,6.4,1,unspecified,1,1
200911,61,61,4.519774011,ID,6.4,1,unspecified,1,1
200912,61,61,1.523809524,ID,6.4,1,unspecified,1,1
200912,61,61,0.657894737,ID,6.4,1,unspecified,1,1
200912,61,61,3.443113772,ID,6.4,1,unspecified,1,1
200912,61,61,3.443113772,ID,6.4,1,unspecified,1,1
200912,61,61,4.069767442,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,2.958579882,ID,6.4,1,unspecified,1,1
200912,61,61,1.706484642,ID,6.4,1,unspecified,1,1
200912,61,61,3.801169591,ID,6.4,7,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,2.727272727,ID,6.4,1,unspecified,1,1
200912,61,61,1.706484642,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,2.958579882,ID,6.4,1,unspecified,1,1
200912,61,61,2.958579882,ID,6.4,1,unspecified,1,1
200912,61,61,3.801169591,ID,6.4,2,unspecified,1,1
200912,61,61,2.5,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
200912,61,61,0.657894737,ID,6.4,1,unspecified,1,1
200912,61,61,3.313253012,ID,6.4,1,unspecified,1,1
200912,61,61,8.148148148,ID,6.4,1,unspecified,1,1
200912,61,61,6.288032454,ID,6.4,1,unspecified,1,1
200912,61,61,4.578313253,ID,6.4,9,unspecified,1,1
200912,61,61,1.454545455,ID,6.4,1,unspecified,1,1
200912,61,61,8.094262295,ID,6.4,1,unspecified,1,1
200912,61,61,2.727272727,ID,6.4,1,unspecified,1,1
200912,61,61,0,ID,6.4,1,unspecified,1,1
200912,61,61,1.454545455,ID,6.4,1,unspecified,1,1
200912,61,61,4.220779221,ID,6.4,1,unspecified,1,1
200912,61,61,0.657894737,ID,6.4,1,unspecified,1,1
200912,61,61,2.958579882,ID,6.4,1,unspecified,1,1
200912,61,61,2.727272727,ID,6.4,1,unspecified,1,1
200912,61,61,7.518796992,ID,6.4,1,unspecified,1,1
201001,61,61,2.158273381,ID,6.4,1,unspecified,1,1
201001,61,61,6.113537118,ID,6.4,1,unspecified,1,1
201001,61,61,2.469135802,ID,6.4,1,unspecified,1,1
201001,61,61,11.34020619,ID,6.4,1,unspecified,1,1
201001,61,61,6.113537118,ID,6.4,1,unspecified,1,1
201001,61,61,6.605504587,ID,6.4,1,unspecified,1,1
201001,61,61,8.543833581,ID,6.4,1,unspecified,1,1
201001,61,61,1.992031873,ID,6.4,1,unspecified,1,1
201001,61,61,5.709023941,ID,6.4,1,unspecified,1,1
201001,61,61,3.119266055,ID,6.4,1,unspecified,1,1
201001,61,61,4.372623574,ID,6.4,1,unspecified,1,1
201001,61,61,4.205607477,ID,6.4,1,unspecified,1,1
201001,61,61,8.543833581,ID,6.4,1,unspecified,1,1
201001,61,61,2.405498282,ID,6.4,1,unspecified,1,1
201001,61,61,1.463414634,ID,6.4,1,unspecified,1,1
201001,61,61,7.782101167,ID,6.4,1,unspecified,1,1
201001,61,61,3.859060403,ID,6.4,1,unspecified,1,1
201001,61,61,2.099737533,ID,6.4,1,unspecified,1,1
201001,61,61,3.826530612,ID,6.4,1,unspecified,1,1
201001,61,61,1.293103448,ID,6.4,1,unspecified,1,1
201001,61,61,11.34020619,ID,6.4,1,unspecified,1,1
201001,61,61,6.605504587,ID,6.4,1,unspecified,1,1
201001,61,61,8.928571429,ID,6.4,5,unspecified,1,1
201001,61,61,2.158273381,ID,6.4,1,unspecified,1,1
201001,61,61,2.158273381,ID,6.4,1,unspecified,1,1
201001,61,61,4.424778761,ID,6.4,1,unspecified,1,1
201001,61,61,2.405498282,ID,6.4,1,unspecified,1,1
201001,61,61,4.424778761,ID,6.4,1,unspecified,1,1
201001,61,61,3.119266055,ID,6.4,1,unspecified,1,1
201001,61,61,5.170239596,ID,6.4,1,unspecified,1,1
201001,61,61,4.268292683,ID,6.4,1,unspecified,1,1
201001,61,61,5.170239596,ID,6.4,1,unspecified,1,1
201001,61,61,3.826530612,ID,6.4,1,unspecified,1,1
201001,61,61,3.826530612,ID,6.4,1,unspecified,1,1
201001,61,61,3.119266055,ID,6.4,1,unspecified,1,1
201001,61,61,4.205607477,ID,6.4,1,unspecified,1,1
201001,61,61,9.259259259,ID,6.4,1,unspecified,1,1
201001,61,61,3.859060403,ID,6.4,1,unspecified,1,1
201001,61,61,4.372623574,ID,6.4,1,unspecified,1,1
201001,61,61,3.826530612,ID,6.4,1,unspecified,1,1
201002,61,61,4.280155642,ID,6.4,1,unspecified,1,1
201002,61,61,4.444444444,ID,6.4,1,unspecified,1,1
201002,61,61,3.928571429,ID,6.4,1,unspecified,1,1
201002,61,61,3.963414634,ID,6.4,5,unspecified,1,1
201002,61,61,3.90070922,ID,6.4,1,unspecified,1,1
201002,61,61,4.910714286,ID,6.4,1,unspecified,1,1
201002,61,61,4.444444444,ID,6.4,1,unspecified,1,1
201002,61,61,8.357348703,ID,6.4,1,unspecified,1,1
201002,61,61,6.71641791,ID,6.4,1,unspecified,1,1
201002,61,61,4.968944099,ID,6.4,6,unspecified,1,1
201002,61,61,5.858585859,ID,6.4,3,unspecified,1,1
201002,61,61,4.419191919,ID,6.4,1,unspecified,1,1
201002,61,61,2.312138728,ID,6.4,1,unspecified,1,1
201002,61,61,12.94820717,ID,6.4,1,unspecified,1,1
201002,61,61,3.928571429,ID,6.4,1,unspecified,1,1
201002,61,61,4.324324324,ID,6.4,1,unspecified,1,1
201002,61,61,3.18627451,ID,6.4,1,unspecified,1,1
201002,61,61,4.180064309,ID,6.4,1,unspecified,1,1
201002,61,61,4.651162791,ID,6.4,1,unspecified,1,1
201002,61,61,3.963414634,ID,6.4,5,unspecified,1,1
201002,61,61,4.968944099,ID,6.4,2,unspecified,1,1
201002,61,61,12.94820717,ID,6.4,1,unspecified,1,1
201002,61,61,3.3632287,ID,6.4,1,unspecified,1,1
201003,61,61,8.267716535,ID,6.4,6,unspecified,1,1
201003,61,61,5.378973105,ID,6.4,3,unspecified,1,1
201003,61,61,6.100217865,ID,6.4,1,unspecified,1,1
201003,61,61,3.03030303,ID,6.4,1,unspecified,1,1
201003,61,61,5.797101449,ID,6.4,8,unspecified,1,1
201003,61,61,8.267716535,ID,6.4,2,unspecified,1,1
201003,61,61,5.890052356,ID,6.4,1,unspecified,1,1
201003,61,61,6.623376623,ID,6.4,1,unspecified,1,1
201003,61,61,8.267716535,ID,6.4,6,unspecified,1,1
201003,61,61,5.890052356,ID,6.4,1,unspecified,1,1
201003,61,61,4.128440367,ID,6.4,1,unspecified,1,1
201003,61,61,8.267716535,ID,6.4,2,unspecified,1,1
201003,61,61,5.890052356,ID,6.4,4,unspecified,1,1
201003,61,61,6.623376623,ID,6.4,1,unspecified,1,1
201003,61,61,2.919708029,ID,6.4,1,unspecified,1,1
201004,61,61,6.666666667,ID,6.4,1,unspecified,1,1
201004,61,61,7.790821772,ID,6.4,1,unspecified,1,1
201004,61,61,4.453213078,ID,6.4,1,unspecified,1,1
201004,61,61,1.428571429,ID,6.4,1,unspecified,1,1
201004,61,61,6.189821183,ID,6.4,1,unspecified,1,1
201004,61,61,5.042016807,ID,6.4,1,unspecified,1,1
201004,61,61,6.717850288,ID,6.4,1,unspecified,1,1
201004,61,61,4.453213078,ID,6.4,1,unspecified,1,1
201004,61,61,11.44067797,ID,6.4,1,unspecified,1,1
201004,61,61,4.453213078,ID,6.4,1,unspecified,1,1
201004,61,61,6.666666667,ID,6.4,1,unspecified,1,1
201004,61,61,4.453213078,ID,6.4,1,unspecified,1,1
201004,61,61,6.382978723,ID,6.4,1,unspecified,1,1
201004,61,61,6.717850288,ID,6.4,1,unspecified,1,1
201004,61,61,6.189821183,ID,6.4,1,unspecified,1,1
201004,61,61,11.44067797,ID,6.4,4,unspecified,1,1
201004,61,61,3.783783784,ID,6.4,1,unspecified,1,1
201004,61,61,1.428571429,ID,6.4,1,unspecified,1,1
201004,61,61,4.453213078,ID,6.4,1,unspecified,1,1
201004,61,61,7.992565056,ID,6.4,8,unspecified,1,1
201004,61,61,6.956521739,ID,6.4,1,unspecified,1,1
201004,61,61,6.189821183,ID,6.4,1,unspecified,1,1
201004,61,61,6.189821183,ID,6.4,1,unspecified,1,1
201005,61,61,2.869757174,ID,6.4,1,unspecified,1,1
201005,61,61,8.144192256,ID,6.4,1,unspecified,1,1
201005,61,61,6.818181818,ID,6.4,1,unspecified,1,1
201005,61,61,2.949852507,ID,6.4,4,unspecified,1,1
201005,61,61,1.025641026,ID,6.4,1,unspecified,1,1
201005,61,61,8.144192256,ID,6.4,1,unspecified,1,1
201005,61,61,1.025641026,ID,6.4,1,unspecified,1,1
201005,61,61,6.818181818,ID,6.4,1,unspecified,1,1
201005,61,61,2.949852507,ID,6.4,1,unspecified,1,1
201005,61,61,3.621730382,ID,6.4,5,unspecified,1,1
201006,61,61,6.821192053,ID,6.4,1,unspecified,1,1
201006,61,61,5.182341651,ID,6.4,1,unspecified,1,1
201006,61,61,4.47761194,ID,6.4,2,unspecified,1,1
201006,61,61,4.225352113,ID,6.4,8,unspecified,1,1
201006,61,61,10.07025761,ID,6.4,8,unspecified,1,1
201006,61,61,6.821192053,ID,6.4,1,unspecified,1,1
201006,61,61,5.182341651,ID,6.4,1,unspecified,1,1
201006,61,61,4.802259887,ID,6.4,1,unspecified,1,1
201006,61,61,3.133159269,ID,6.4,1,unspecified,1,1
201006,61,61,1.463414634,ID,6.4,1,unspecified,1,1
201006,61,61,4.802259887,ID,6.4,1,unspecified,1,1
201006,61,61,6.76416819,ID,6.4,1,unspecified,1,1
201006,61,61,4.635761589,ID,6.4,3,unspecified,1,1
201007,61,61,0,ID,6.4,2,unspecified,1,1
201007,61,61,0,ID,6.4,6,unspecified,1,1
201007,61,61,4.088586031,ID,6.4,1,unspecified,1,1
201007,61,61,2.857142857,ID,6.4,1,unspecified,1,1
201007,61,61,4.15704388,ID,6.4,5,unspecified,1,1
201007,61,61,5.304518664,ID,6.4,1,unspecified,1,1
201007,61,61,0,ID,6.4,2,unspecified,1,1
201007,61,61,8.845208845,ID,6.4,1,unspecified,1,1
201007,61,61,3.603603604,ID,6.4,1,unspecified,1,1
201007,61,61,5.378973105,ID,6.4,1,unspecified,1,1
201007,61,61,0,ID,6.4,2,unspecified,1,1
201007,61,61,3.311258278,ID,6.4,1,unspecified,1,1
201007,61,61,2.739726027,ID,6.4,1,unspecified,1,1
201007,61,61,4.081632653,ID,6.4,1,unspecified,1,1
201007,61,61,2.702702703,ID,6.4,1,unspecified,1,1
201007,61,61,0,ID,6.4,2,unspecified,1,1
201007,61,61,4.088586031,ID,6.4,1,unspecified,1,1
201007,61,61,4.033970276,ID,6.4,1,unspecified,1,1
201007,61,61,0,ID,6.4,6,unspecified,1,1
201007,61,61,4.033970276,ID,6.4,1,unspecified,1,1
201007,61,61,6.148867314,ID,6.4,1,unspecified,1,1
201008,61,61,4.407051282,ID,6.4,1,unspecified,1,1
201008,61,61,5.263157895,ID,6.4,1,unspecified,1,1
201008,61,61,4.401408451,ID,6.4,1,unspecified,1,1
201008,61,61,2.623906706,ID,6.4,8,unspecified,1,1
201008,61,61,2.985074627,ID,6.4,1,unspecified,1,1
201008,61,61,4.121863799,ID,6.4,5,unspecified,1,1
201008,61,61,3.157894737,ID,6.4,1,unspecified,1,1
201008,61,61,4.437869822,ID,6.4,5,unspecified,1,1
201008,61,61,2.586206897,ID,6.4,1,unspecified,1,1
201008,61,61,5.287713841,ID,6.4,1,unspecified,1,1
201008,61,61,8.478513357,ID,6.4,1,unspecified,1,1
201008,61,61,8.478513357,ID,6.4,1,unspecified,1,1
201008,61,61,0.78125,ID,6.4,1,unspecified,1,1
201008,61,61,1.555555556,ID,6.4,1,unspecified,1,1
